RecvTick,ExchTick,Bid,BidVol,Ask,AskVol,RecvTime,ExchTime,ContractId,TradingDay,Last,LastVol,Multiplier
637363638090686741,637363638085620000,4.73181531338,1,4.73271531338,1,738056.395938,738056.395932,992999999,20200922,4.73226531338,1,10000
637363638095700092,637363638090630000,4.73264003456,1,4.73271535444,1,738056.395944,738056.395938,992999999,20200922,4.7326776945,1,10000
637363638105656783,637363638100590000,4.73181539546,1,4.7338907162,1,738056.395956,738056.39595,992999999,20200922,4.73285305583,1,10000
637363638115638521,637363638110570000,4.73144011492,1,4.73294011492,1,738056.395967,738056.395961,992999999,20200922,4.73219011492,1,10000
637363638125716210,637363638120640000,4.73091547778,1,4.73141547778,1,738056.395979,738056.395973,992999999,20200922,4.73116547778,1,10000
637363638135641139,637363638130570000,4.73124017555,1,4.73204017555,1,738056.39599,738056.395984,992999999,20200922,4.73164017555,1,10000
637363638140729534,637363638135660000,4.7310402158,1,4.7320402158,1,738056.395996,738056.39599,992999999,20200922,4.7315402158,1,10000
637363638150713146,637363638145640000,4.73104023622,1,4.7323155604,1,738056.396008,738056.396002,992999999,20200922,4.73167789831,1,10000
637363638155728173,637363638150660000,4.73104027635,1,4.73174027635,1,738056.396014,738056.396008,992999999,20200922,4.73139027635,1,10000
637363638165685045,637363638160620000,4.73061562199,1,4.73114029653,1,738056.396025,738056.396019,992999999,20200922,4.73087795926,1,10000
637363638170747114,637363638165680000,4.73074031691,1,4.73204031691,1,738056.396031,738056.396025,992999999,20200922,4.73139031691,1,10000
637363638175753364,637363638170680000,4.73064035712,1,4.73076633736,1,738056.396037,738056.396031,992999999,20200922,4.73070334724,1,10000
637363638185724676,637363638180650000,4.73034039724,1,4.73131572484,1,738056.396048,738056.396042,992999999,20200922,4.73082806104,1,10000
637363638195694920,637363638190620000,4.7307157455,1,4.73184041747,1,738056.39606,738056.396054,992999999,20200922,4.73127808148,1,10000
637363638200775460,637363638195710000,4.73094043801,1,4.73124043801,1,738056.396066,738056.39606,992999999,20200922,4.73109043801,1,10000
637363638205792237,637363638200720000,4.73094047805,1,4.73204047805,1,738056.396072,738056.396066,992999999,20200922,4.73149047805,1,10000
637363638215748076,637363638210680000,4.73071582803,1,4.73076648753,1,738056.396083,738056.396077,992999999,20200922,4.73074115778,1,10000
637363638220805764,637363638215730000,4.73064051858,1,4.73114051858,1,738056.396089,738056.396083,992999999,20200922,4.73089051858,1,10000
637363638225824295,637363638220750000,4.73064055883,1,4.73076655194,1,738056.396095,738056.396089,992999999,20200922,4.73070355538,1,10000
637363638235812413,637363638230740000,4.73064057905,1,4.73126524758,1,738056.396106,738056.3961,992999999,20200922,4.73095291331,1,10000
637363638240849546,637363638235780000,4.73084061917,1,4.73124061917,1,738056.396112,738056.396106,992999999,20200922,4.73104061917,1,10000
637363638250810100,637363638245740000,4.73101597223,1,4.73126663774,1,738056.396124,738056.396118,992999999,20200922,4.73114130499,1,10000
637363638255815956,637363638250750000,4.73084067964,1,4.73126668047,1,738056.396129,738056.396124,992999999,20200922,4.73105368005,1,10000
637363638265790657,637363638260720000,4.73094069982,1,4.73126670194,1,738056.396141,738056.396135,992999999,20200922,4.73110370088,1,10000
637363638270853761,637363638265780000,4.73074073048,1,4.73136539579,1,738056.396147,738056.396141,992999999,20200922,4.73105306313,1,10000
637363638278333946,637363638273270000,4.73071608582,1,4.73076675607,1,738056.396155,738056.39615,992999999,20200922,4.73074142095,1,10000
637363638283354308,637363638278280000,4.73161612643,1,4.7316654545,1,738056.396161,738056.396155,992999999,20200922,4.73164079046,1,10000
637363638293297223,637363638288230000,4.73094081069,1,4.73166547429,1,738056.396173,738056.396167,992999999,20200922,4.73130314249,1,10000
637363638298369260,637363638293300000,4.73164083107,1,4.73166549424,1,738056.396179,738056.396173,992999999,20200922,4.73165316266,1,10000
637363638303377259,637363638298310000,4.73114087115,1,4.73166553347,1,738056.396184,738056.396179,992999999,20200922,4.73140320231,1,10000
637363638308390022,637363638303300000,4.73124089146,1,4.73166555334,1,738056.39619,738056.396184,992999999,20200922,4.7314532224,1,10000
637363638313404675,637363638308320000,4.73151623031,1,4.73186690658,1,738056.396196,738056.39619,992999999,20200922,4.73169156845,1,10000
637363638318408521,637363638313340000,4.73124093166,1,4.73241627063,1,738056.396202,738056.396196,992999999,20200922,4.73182860115,1,10000
637363638324346591,637363638323310000,4.73251493677,1,4.73274095519,1,738056.396209,738056.396208,992999999,20200922,4.73262794598,1,10000
637363638329348166,637363638324130000,4.73181631206,1,4.73221631206,1,738056.396215,738056.396208,992999999,20200922,4.73201631206,1,10000
637363638338453939,637363638333380000,4.73234101239,1,4.73281635308,1,738056.396225,738056.396219,992999999,20200922,4.73257868274,1,10000
637363638343461671,637363638338360000,4.73264101264,1,4.73281635333,1,738056.396231,738056.396225,992999999,20200922,4.73272868298,1,10000
637363638348516976,637363638343450000,4.733641053,1,4.734041053,1,738056.396237,738056.396231,992999999,20200922,4.733841053,1,10000
637363638358356666,637363638353290000,4.73334107274,1,4.73364107274,1,738056.396248,738056.396242,992999999,20200922,4.73349107274,1,10000
637363638363382510,637363638358310000,4.73411643537,1,4.73451643537,1,738056.396254,738056.396248,992999999,20200922,4.73431643537,1,10000
637363638368449020,637363638363370000,4.73374113325,1,4.73444113325,1,738056.39626,738056.396254,992999999,20200922,4.73409113325,1,10000
637363638373449691,637363638368340000,4.73451649712,1,4.73454115343,1,738056.396266,738056.39626,992999999,20200922,4.73452882528,1,10000
637363638378575308,637363638373360000,4.73479186202,1,4.73494117378,1,738056.396271,738056.396265,992999999,20200922,4.7348665179,1,10000
637363638388445102,637363638383370000,4.73491655892,1,4.73494121394,1,738056.396283,738056.396277,992999999,20200922,4.73492888643,1,10000
637363638393449160,637363638388360000,4.73491655896,1,4.73494121398,1,738056.396289,738056.396283,992999999,20200922,4.73492888647,1,10000
637363638398451047,637363638393360000,4.73499192498,1,4.73504123416,1,738056.396295,738056.396289,992999999,20200922,4.73501657957,1,10000
637363638398545273,637363638398400000,4.73484125463,1,4.73504125463,1,738056.396295,738056.396294,992999999,20200922,4.73494125463,1,10000
637363638408398962,637363638403330000,4.73511662063,1,4.73604127437,1,738056.396306,738056.3963,992999999,20200922,4.7355789475,1,10000
637363638408495336,637363638408370000,4.73534129479,1,4.73606594809,1,738056.396306,738056.396306,992999999,20200922,4.73570362144,1,10000
637363638413495370,637363638408430000,4.73544131489,1,4.73606596777,1,738056.396312,738056.396306,992999999,20200922,4.73575364133,1,10000
637363638418464076,637363638413430000,4.73564133488,1,4.73606598732,1,738056.396318,738056.396312,992999999,20200922,4.7358536611,1,10000
637363638423464098,637363638418380000,4.73564133488,1,4.73606598732,1,738056.396323,738056.396318,992999999,20200922,4.7358536611,1,10000
637363638423517661,637363638423420000,4.73561670316,1,4.7360660072,1,738056.396324,738056.396323,992999999,20200922,4.73584135518,1,10000
637363638433483659,637363638428410000,4.73561672406,1,4.73600579194,1,738056.396335,738056.396329,992999999,20200922,4.735811258,1,10000
637363638438507356,637363638433440000,4.73611676483,1,4.73721676483,1,738056.396341,738056.396335,992999999,20200922,4.73666676483,1,10000
637363638448480752,637363638443410000,4.73639073643,1,4.73761678553,1,738056.396352,738056.396347,992999999,20200922,4.73700376098,1,10000
637363638448551531,637363638448460000,4.73631680626,1,4.736666106,1,738056.396352,738056.396352,992999999,20200922,4.73649145613,1,10000
637363638453552554,637363638448480000,4.73634147595,1,4.7374661254,1,738056.396358,738056.396352,992999999,20200922,4.73690380068,1,10000
637363638458586846,637363638453430000,4.73701684732,1,4.73746614535,1,738056.396364,738056.396358,992999999,20200922,4.73724149634,1,10000
637363638463617657,637363638458550000,4.73654151644,1,4.73746616503,1,738056.39637,738056.396364,992999999,20200922,4.73700384073,1,10000
637363638473469653,637363638468400000,4.73731688826,1,4.73746618458,1,738056.396381,738056.396375,992999999,20200922,4.73739153642,1,10000
637363638478475652,637363638473410000,4.73721692932,1,4.73726622393,1,738056.396387,738056.396381,992999999,20200922,4.73724157663,1,10000
637363638483482659,637363638478400000,4.73721692981,1,4.7372662244,1,738056.396393,738056.396387,992999999,20200922,4.73724157711,1,10000
637363638484500236,637363638483410000,4.73661695413,1,4.73776624771,1,738056.396394,738056.396393,992999999,20200922,4.73719160092,1,10000
637363638488577121,637363638484420000,4.73714161731,1,4.73776626375,1,738056.396399,738056.396394,992999999,20200922,4.73745394053,1,10000
637363638493454436,637363638488510000,4.73761699099,1,4.73776628303,1,738056.396404,738056.396399,992999999,20200922,4.73769163701,1,10000
637363638498454458,637363638493380000,4.73761699099,1,4.73776628303,1,738056.39641,738056.396404,992999999,20200922,4.73769163701,1,10000
637363638498513787,637363638498400000,4.73764165736,1,4.73781701177,1,738056.39641,738056.39641,992999999,20200922,4.73772933456,1,10000
637363638503515774,637363638498430000,4.73764167754,1,4.74021703238,1,738056.396416,738056.39641,992999999,20200922,4.73892935496,1,10000
637363638513457148,637363638508390000,4.73764170135,1,4.7378170567,1,738056.396428,738056.396422,992999999,20200922,4.73772937902,1,10000
637363638518484941,637363638513410000,4.73869100643,1,4.74011707352,1,738056.396433,738056.396428,992999999,20200922,4.73940403997,1,10000
637363638523526271,637363638518460000,4.73869104481,1,4.74021711446,1,738056.396439,738056.396433,992999999,20200922,4.73945407963,1,10000
637363638528610110,637363638523460000,4.73864177825,1,4.74021713524,1,738056.396445,738056.396439,992999999,20200922,4.73942945674,1,10000
637363638533545759,637363638533430000,4.73764179852,1,4.7393664411,1,738056.396451,738056.396451,992999999,20200922,4.73850411981,1,10000
637363638538666209,637363638533510000,4.73764181854,1,4.7393664607,1,738056.396457,738056.396451,992999999,20200922,4.73850413962,1,10000
637363638544452575,637363638539370000,4.73764183896,1,4.73786648069,1,738056.396463,738056.396458,992999999,20200922,4.73775415982,1,10000
637363638553530004,637363638548460000,4.73761722147,1,4.73931722147,1,738056.396474,738056.396468,992999999,20200922,4.73846722147,1,10000
637363638558545523,637363638553480000,4.73744189919,1,4.73786653963,1,738056.39648,738056.396474,992999999,20200922,4.73765421941,1,10000
637363638563545547,637363638558460000,4.73761725887,1,4.73776653975,1,738056.396486,738056.39648,992999999,20200922,4.73769189931,1,10000
637363638563580589,637363638563480000,4.73761727952,1,4.73886655954,1,738056.396486,738056.396486,992999999,20200922,4.73824191953,1,10000
637363638568405972,637363638563510000,4.73744193899,1,4.73776657858,1,738056.396491,738056.396486,992999999,20200922,4.73760425879,1,10000
637363638573406964,637363638568340000,4.73751729948,1,4.73796657866,1,738056.396497,738056.396491,992999999,20200922,4.73774193907,1,10000
637363638573556304,637363638573350000,4.7374173205,1,4.73776659881,1,738056.396497,738056.396497,992999999,20200922,4.73759195966,1,10000
637363638578556337,637363638573470000,4.73751734103,1,4.73776661849,1,738056.396503,738056.396497,992999999,20200922,4.73764197976,1,10000
637363638588362892,637363638583290000,4.73701736111,1,4.73736663773,1,738056.396514,738056.396508,992999999,20200922,4.73719199942,1,10000
637363638593373581,637363638588350000,4.73721740208,1,4.738066677,1,738056.39652,738056.396514,992999999,20200922,4.73764203954,1,10000
637363638598402444,637363638593310000,4.7365420598,1,4.73736669683,1,738056.396526,738056.39652,992999999,20200922,4.73695437832,1,10000
637363638603403765,637363638598330000,4.73731744335,1,4.73736671654,1,738056.396532,738056.396526,992999999,20200922,4.73734207995,1,10000
637363638608524499,637363638603450000,4.73721746388,1,4.73856673622,1,738056.396538,738056.396532,992999999,20200922,4.73789210005,1,10000
637363638613601003,637363638608530000,4.73651748457,1,4.73736675605,1,738056.396544,738056.396538,992999999,20200922,4.73694212031,1,10000
637363638618461509,637363638618360000,4.73694214062,1,4.73726677592,1,738056.396549,738056.396549,992999999,20200922,4.73710445827,1,10000
637363638628355157,637363638623280000,4.73721752559,1,4.73736679536,1,738056.396561,738056.396555,992999999,20200922,4.73729216048,1,10000
637363638633394202,637363638628320000,4.73641754633,1,4.73726681523,1,738056.396566,738056.396561,992999999,20200922,4.73684218078,1,10000
637363638638420323,637363638633350000,4.73641758731,1,4.7372668545,1,738056.396572,738056.396566,992999999,20200922,4.7368422209,1,10000
637363638643426781,637363638638330000,4.736417608,1,4.73726687433,1,738056.396578,738056.396572,992999999,20200922,4.73684224117,1,10000
637363638648451000,637363638643360000,4.73674226143,1,4.73716689417,1,738056.396584,738056.396578,992999999,20200922,4.7369545778,1,10000
637363638653461254,637363638648390000,4.73641762878,1,4.73726689424,1,738056.39659,738056.396584,992999999,20200922,4.73684226151,1,10000
637363638653510996,637363638653390000,4.73561764951,1,4.73636691412,1,738056.39659,738056.39659,992999999,20200922,4.73599228181,1,10000
637363638663510274,637363638658440000,4.73479304207,1,4.73636693746,1,738056.396601,738056.396595,992999999,20200922,4.73557998977,1,10000
637363638668538493,637363638663470000,4.73514234228,1,4.7363669733,1,738056.396607,738056.396601,992999999,20200922,4.73575465779,1,10000
637363638673543174,637363638668450000,4.7357423625,1,4.73636699309,1,738056.396613,738056.396607,992999999,20200922,4.7360546778,1,10000
637363638678543976,637363638673470000,4.73574236263,1,4.73636699321,1,738056.396619,738056.396613,992999999,20200922,4.73605467792,1,10000
637363638683526178,637363638678480000,4.73594240271,1,4.73641777298,1,738056.396624,738056.396619,992999999,20200922,4.73618008784,1,10000
637363638688527224,637363638683460000,4.73594242285,1,4.73641779355,1,738056.39663,738056.396624,992999999,20200922,4.7361801082,1,10000
637363638693529987,637363638688460000,4.73594242297,1,4.73646705227,1,738056.396636,738056.39663,992999999,20200922,4.73620473762,1,10000
637363638698554040,637363638693480000,4.7359424473,1,4.73646707609,1,738056.396642,738056.396636,992999999,20200922,4.7362047617,1,10000
637363638698627297,637363638698520000,4.73594246358,1,4.73636709201,1,738056.396642,738056.396642,992999999,20200922,4.7361547778,1,10000
637363638703630499,637363638698550000,4.73516711141,1,4.73631785539,1,738056.396648,738056.396642,992999999,20200922,4.7357424834,1,10000
